id,pedestrian,people,bicycle,car,van,truck,tricycle,awning-tricycle,bus,motor,total
9999998_00202_d_0000159,0.020618556701030927,0.010309278350515464,0.16494845360824742,0.422680412371134,0.05154639175257732,0.0,0.0,0.0,0.0,0.32989690721649484,97
0000327_00001_d_0000711,0.22857142857142856,0.08571428571428572,0.08571428571428572,0.37142857142857144,0.07142857142857142,0.02857142857142857,0.0,0.02857142857142857,0.0,0.1,70
0000334_03725_d_0000040,0.23076923076923078,0.07692307692307693,0.0,0.2692307692307692,0.0,0.01282051282051282,0.0,0.0,0.0,0.41025641025641024,78
9999951_00000_d_0000152,0.0,0.0,0.0,0.75,0.125,0.0625,0.0,0.0,0.0625,0.0,16
9999966_00000_d_0000009,0.5625,0.2708333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,48
0000242_00843_d_0000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
9999937_00000_d_0000161,0.35135135135135137,0.21621621621621623,0.0,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.10810810810810811,0.0,0.0,0.21621621621621623,37
0000327_01001_d_0000716,0.2289156626506024,0.0,0.0,0.5783132530120482,0.04819277108433735,0.0,0.0,0.0,0.0,0.14457831325301204,83
0000193_02029_d_0000114,0.07526881720430108,0.3655913978494624,0.03225806451612903,0.053763440860215055,0.0,0.010752688172043012,0.021505376344086023,0.053763440860215055,0.0,0.3870967741935484,93
9999937_00000_d_0000033,0.08333333333333333,0.041666666666666664,0.125,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.5833333333333334,24
0000258_02669_d_0000078,0.10619469026548672,0.05309734513274336,0.0,0.23893805309734514,0.04424778761061947,0.008849557522123894,0.035398230088495575,0.0,0.0,0.5132743362831859,113
9999999_00520_d_0000233,0.16793893129770993,0.030534351145038167,0.15267175572519084,0.31297709923664124,0.03816793893129771,0.022900763358778626,0.10687022900763359,0.0,0.0,0.16793893129770993,131
0000221_10787_d_0000008,0.043478260869565216,0.043478260869565216,0.0,0.2826086956521739,0.17391304347826086,0.3695652173913043,0.08695652173913043,0.0,0.0,0.0,46
0000256_03204_d_0000033,0.08823529411764706,0.029411764705882353,0.0,0.39705882352941174,0.1323529411764706,0.17647058823529413,0.058823529411764705,0.0,0.014705882352941176,0.10294117647058823,68
9999999_00634_d_0000288,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.4358974358974359,0.05128205128205128,0.0,0.10256410256410256,0.0,0.0,0.20512820512820512,39
9999955_00000_d_0000035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
9999999_00823_d_0000375,0.23563218390804597,0.10344827586206896,0.10919540229885058,0.13793103448275862,0.07471264367816093,0.017241379310344827,0.04597701149425287,0.0,0.0,0.27586206896551724,174
9999984_00000_d_0000141,0.17475728155339806,0.019417475728155338,0.038834951456310676,0.18446601941747573,0.038834951456310676,0.05825242718446602,0.4174757281553398,0.0,0.0,0.06796116504854369,103
0000107_02196_d_0000055,0.1810344827586207,0.2413793103448276,0.0,0.12931034482758622,0.008620689655172414,0.017241379310344827,0.02586206896551724,0.0,0.0,0.39655172413793105,116
9999955_00000_d_0000401,0.015873015873015872,0.015873015873015872,0.0,0.3492063492063492,0.25396825396825395,0.12698412698412698,0.0,0.0,0.047619047619047616,0.19047619047619047,63
9999998_00228_d_0000184,0.0,0.0,0.15384615384615385,0.5384615384615384,0.07692307692307693,0.038461538461538464,0.15384615384615385,0.0,0.038461538461538464,0.0,26
9999999_00263_d_0000114,0.4666666666666667,0.044444444444444446,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0,0.0,0.4444444444444444,45
9999955_00000_d_0000131,0.0,0.0,0.0,0.75,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,24
0000201_00182_d_0000172,0.0,0.075,0.0,0.425,0.075,0.125,0.0,0.0,0.0,0.3,40
9999999_00412_d_0000181,0.42424242424242425,0.08225108225108226,0.08225108225108226,0.09956709956709957,0.06493506493506493,0.008658008658008658,0.017316017316017316,0.0,0.004329004329004329,0.21645021645021645,231
0000180_00213_d_0000020,0.08333333333333333,0.0,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,12
0000356_01569_d_0000637,0.42,0.01,0.03,0.35,0.03,0.02,0.04,0.0,0.0,0.1,100
0000290_01201_d_0000854,0.0821917808219178,0.0,0.0547945205479452,0.6164383561643836,0.0821917808219178,0.0410958904109589,0.0,0.0,0.0136986301369863,0.1095890410958904,73
9999964_00000_d_0000060,0.22641509433962265,0.03773584905660377,0.18867924528301888,0.4528301886792453,0.018867924528301886,0.0,0.0,0.0,0.0,0.07547169811320754,53
9999955_00000_d_0000418,0.13333333333333333,0.0,0.0,0.28888888888888886,0.24444444444444444,0.1111111111111111,0.0,0.0,0.044444444444444446,0.17777777777777778,45
9999964_00000_d_0000067,0.03875968992248062,0.0,0.031007751937984496,0.6356589147286822,0.03875968992248062,0.007751937984496124,0.0,0.0,0.007751937984496124,0.24031007751937986,129
9999937_00000_d_0000199,0.04918032786885246,0.18032786885245902,0.03278688524590164,0.04918032786885246,0.01639344262295082,0.03278688524590164,0.14754098360655737,0.11475409836065574,0.0,0.3770491803278688,122
9999999_00091_d_0000032,0.057971014492753624,0.036231884057971016,0.057971014492753624,0.4420289855072464,0.050724637681159424,0.014492753623188406,0.028985507246376812,0.0,0.0,0.3115942028985507,138
9999972_00000_d_0000160,0.034482758620689655,0.0,0.0,0.41379310344827586,0.10344827586206896,0.1724137931034483,0.0,0.0,0.0,0.27586206896551724,29
0000342_04509_d_0000265,0.0975609756097561,0.0975609756097561,0.0,0.43902439024390244,0.07317073170731707,0.0,0.1951219512195122,0.0,0.0,0.0975609756097561,41
9999994_00000_d_0000061,0.4666666666666667,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,15
9999999_00655_d_0000298,0.24242424242424243,0.030303030303030304,0.0,0.6060606060606061,0.06060606060606061,0.0,0.0,0.0,0.06060606060606061,0.0,33
9999982_00000_d_0000026,0.14285714285714285,0.0,0.19047619047619047,0.40476190476190477,0.0,0.16666666666666666,0.0,0.0,0.0,0.09523809523809523,42
9999950_00000_d_0000021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9999955_00000_d_0000376,0.4897959183673469,0.0,0.0,0.14285714285714285,0.061224489795918366,0.0,0.0,0.0,0.30612244897959184,0.0,49
9999960_00000_d_0000144,0.0,0.0,0.0,0.9555555555555556,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,45
9999955_00000_d_0000056,0.08823529411764706,0.0,0.0,0.5735294117647058,0.2647058823529412,0.029411764705882353,0.0,0.0,0.04411764705882353,0.0,68
0000366_04313_d_0000799,0.5092592592592593,0.06481481481481481,0.0,0.12037037037037036,0.037037037037037035,0.009259259259259259,0.07407407407407407,0.0,0.0,0.18518518518518517,108
0000086_01954_d_0000005,0.7167630057803468,0.24855491329479767,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.028901734104046242,173
9999942_00000_d_0000217,0.13793103448275862,0.0,0.0,0.5862068965517241,0.20689655172413793,0.06896551724137931,0.0,0.0,0.0,0.0,29
9999943_00000_d_0000068,0.23684210526315788,0.06578947368421052,0.05263157894736842,0.32894736842105265,0.11842105263157894,0.0,0.19736842105263158,0.0,0.0,0.0,76
9999951_00000_d_0000111,0.01818181818181818,0.0,0.0,0.4,0.2727272727272727,0.2,0.0,0.0,0.10909090909090909,0.0,55
9999966_00000_d_0000082,0.3,0.2,0.16666666666666666,0.08888888888888889,0.06666666666666667,0.0,0.0,0.0,0.0,0.17777777777777778,90
0000315_02201_d_0000512,0.18134715025906736,0.03626943005181347,0.04145077720207254,0.34196891191709844,0.05699481865284974,0.02072538860103627,0.12435233160621761,0.02072538860103627,0.0,0.17616580310880828,193
9999999_00528_d_0000236,0.13978494623655913,0.043010752688172046,0.12903225806451613,0.3010752688172043,0.03225806451612903,0.043010752688172046,0.0,0.11827956989247312,0.0,0.1935483870967742,93
9999937_00000_d_0000009,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,9
9999953_00000_d_0000124,0.0,0.0,0.0,0.8333333333333334,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.0,18
9999962_00000_d_0000097,0.11267605633802817,0.0,0.08450704225352113,0.30985915492957744,0.014084507042253521,0.028169014084507043,0.0,0.0,0.014084507042253521,0.43661971830985913,71
0000133_00480_d_0000142,0.17674418604651163,0.07906976744186046,0.06511627906976744,0.2930232558139535,0.09302325581395349,0.013953488372093023,0.037209302325581395,0.018604651162790697,0.004651162790697674,0.2186046511627907,215
0000205_02019_d_0000201,0.11920529801324503,0.046357615894039736,0.006622516556291391,0.23841059602649006,0.039735099337748346,0.013245033112582781,0.3576158940397351,0.026490066225165563,0.0,0.152317880794702,151
9999964_00000_d_0000009,0.05084745762711865,0.03389830508474576,0.06779661016949153,0.6271186440677966,0.01694915254237288,0.0,0.0,0.0,0.0,0.2033898305084746,59
9999966_00000_d_0000054,0.19166666666666668,0.075,0.225,0.38333333333333336,0.05,0.016666666666666666,0.0,0.0,0.025,0.03333333333333333,120
9999966_00000_d_0000125,0.30303030303030304,0.0,0.36363636363636365,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,33
9999942_00000_d_0000144,0.23846153846153847,0.046153846153846156,0.1,0.06153846153846154,0.03076923076923077,0.0,0.0,0.09230769230769231,0.0,0.4307692307692308,130
9999972_00000_d_0000117,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,9
9999962_00000_d_0000113,0.05063291139240506,0.05063291139240506,0.1518987341772152,0.34177215189873417,0.05063291139240506,0.06329113924050633,0.05063291139240506,0.0,0.0,0.24050632911392406,79
0000197_00401_d_0000147,0.2644927536231884,0.2210144927536232,0.057971014492753624,0.11956521739130435,0.021739130434782608,0.0,0.010869565217391304,0.06521739130434782,0.0,0.2391304347826087,276
0000359_00589_d_0000702,0.10256410256410256,0.2564102564102564,0.05128205128205128,0.38461538461538464,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.15384615384615385,39
9999967_00000_d_0000062,0.25217391304347825,0.06086956521739131,0.0,0.6173913043478261,0.06086956521739131,0.0,0.0,0.0,0.008695652173913044,0.0,115
9999951_00000_d_0000014,0.7,0.26666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,30
9999948_00000_d_0000030,0.030303030303030304,0.09090909090909091,0.36363636363636365,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,33
9999999_00781_d_0000357,0.3118279569892473,0.0967741935483871,0.17204301075268819,0.11827956989247312,0.010752688172043012,0.0,0.03225806451612903,0.0,0.0,0.25806451612903225,93
9999990_00000_d_0000064,0.06748466257668712,0.10429447852760736,0.0,0.15950920245398773,0.018404907975460124,0.012269938650306749,0.0,0.07975460122699386,0.0,0.558282208588957,163
9999951_00000_d_0000303,0.25333333333333335,0.05333333333333334,0.0,0.24,0.10666666666666667,0.013333333333333334,0.0,0.0,0.13333333333333333,0.2,75
9999962_00000_d_0000163,0.2222222222222222,0.027777777777777776,0.1111111111111111,0.3611111111111111,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.2222222222222222,36
9999965_00000_d_0000006,0.05504587155963303,0.0,0.0,0.8715596330275229,0.027522935779816515,0.009174311926605505,0.0,0.0,0.0,0.03669724770642202,109
0000289_02201_d_0000822,0.10344827586206896,0.1724137931034483,0.0,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,29
9999956_00000_d_0000061,0.0,0.07142857142857142,0.0,0.5714285714285714,0.07142857142857142,0.0,0.0,0.0,0.0,0.2857142857142857,14
0000348_04901_d_0000431,0.2079207920792079,0.1485148514851485,0.1188118811881188,0.06930693069306931,0.019801980198019802,0.009900990099009901,0.18811881188118812,0.07920792079207921,0.0,0.15841584158415842,101
9999948_00000_d_0000012,0.09174311926605505,0.11009174311926606,0.07339449541284404,0.3577981651376147,0.01834862385321101,0.0,0.0,0.0,0.0,0.3486238532110092,109
0000261_03501_d_0000132,0.02702702702702703,0.02702702702702703,0.5135135135135135,0.21621621621621623,0.0,0.0,0.10810810810810811,0.0,0.0,0.10810810810810811,37
0000225_00939_d_0000003,0.037037037037037035,0.0,0.0,0.6851851851851852,0.05555555555555555,0.05555555555555555,0.0,0.0,0.018518518518518517,0.14814814814814814,54
0000145_00401_d_0000001,0.3076923076923077,0.07692307692307693,0.0,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,13
9999956_00000_d_0000036,0.02857142857142857,0.0,0.11428571428571428,0.7428571428571429,0.05714285714285714,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,35
0000257_00001_d_0000042,0.12096774193548387,0.0,0.0,0.7580645161290323,0.11290322580645161,0.008064516129032258,0.0,0.0,0.0,0.0,124
9999999_00287_d_0000126,0.23853211009174313,0.12844036697247707,0.03669724770642202,0.25688073394495414,0.12844036697247707,0.009174311926605505,0.07339449541284404,0.03669724770642202,0.0,0.09174311926605505,109
9999955_00000_d_0000267,0.42857142857142855,0.0,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,14
9999982_00000_d_0000091,0.043478260869565216,0.17391304347826086,0.17391304347826086,0.0,0.08695652173913043,0.0,0.17391304347826086,0.0,0.0,0.34782608695652173,23
9999987_00000_d_0000066,0.88,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,25
9999969_00000_d_0000041,0.6923076923076923,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28846153846153844,52
9999998_00432_d_0000384,0.09195402298850575,0.034482758620689655,0.09195402298850575,0.5057471264367817,0.06896551724137931,0.022988505747126436,0.04597701149425287,0.0,0.0,0.13793103448275862,87
9999953_00000_d_0000191,0.25,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.1,0.2,20
0000154_02001_d_0000001,0.07228915662650602,0.3493975903614458,0.07228915662650602,0.18072289156626506,0.024096385542168676,0.0,0.07228915662650602,0.0,0.0,0.2289156626506024,83
0000316_00201_d_0000520,0.24074074074074073,0.05555555555555555,0.018518518518518517,0.2777777777777778,0.09259259259259259,0.0,0.0,0.14814814814814814,0.0,0.16666666666666666,54
9999955_00000_d_0000171,0.1956521739130435,0.0,0.0,0.45652173913043476,0.15217391304347827,0.0,0.0,0.0,0.10869565217391304,0.08695652173913043,46
9999948_00000_d_0000035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0000288_03001_d_0000799,0.14084507042253522,0.06338028169014084,0.014084507042253521,0.21830985915492956,0.04929577464788732,0.014084507042253521,0.028169014084507043,0.007042253521126761,0.0,0.4647887323943662,142
9999975_00000_d_0000013,0.06535947712418301,0.0196078431372549,0.0,0.5686274509803921,0.026143790849673203,0.006535947712418301,0.0,0.0,0.0,0.3137254901960784,153
9999977_00000_d_0000049,0.017699115044247787,0.20353982300884957,0.04424778761061947,0.07079646017699115,0.017699115044247787,0.0,0.0,0.0,0.0,0.6460176991150443,113
9999998_00309_d_0000262,0.04,0.0,0.16,0.76,0.04,0.0,0.0,0.0,0.0,0.0,25
0000219_03118_d_0000007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9999955_00000_d_0000271,0.25196850393700787,0.0,0.031496062992125984,0.07874015748031496,0.08661417322834646,0.007874015748031496,0.0,0.0,0.031496062992125984,0.5118110236220472,127
0000180_00601_d_0000022,0.038461538461538464,0.07692307692307693,0.46153846153846156,0.3076923076923077,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,26
9999998_00409_d_0000361,0.0625,0.03125,0.0,0.3125,0.1875,0.15625,0.125,0.125,0.0,0.0,32
9999950_00000_d_0000018,0.16279069767441862,0.16279069767441862,0.0,0.37209302325581395,0.0,0.0,0.0,0.0,0.023255813953488372,0.27906976744186046,43
9999975_00000_d_0000023,0.08,0.0,0.04,0.36,0.03,0.01,0.24,0.0,0.0,0.24,100
9999977_00000_d_0000082,0.0,0.0,0.0,0.8333333333333334,0.03333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,30
9999950_00000_d_0000050,0.0,0.10526315789473684,0.0,0.543859649122807,0.0,0.0,0.0,0.0,0.0,0.3508771929824561,57
0000308_00001_d_0000305,0.175,0.125,0.05,0.15,0.025,0.0,0.0875,0.0,0.0,0.3875,80
9999985_00000_d_0000028,0.13829787234042554,0.02127659574468085,0.0,0.48936170212765956,0.1276595744680851,0.010638297872340425,0.0,0.0,0.010638297872340425,0.20212765957446807,94
0000103_00180_d_0000026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0000313_03601_d_0000454,0.03125,0.125,0.0,0.21875,0.0,0.0,0.0,0.0,0.03125,0.59375,32
9999998_00371_d_0000323,0.0967741935483871,0.04838709677419355,0.1774193548387097,0.27419354838709675,0.16129032258064516,0.0,0.08064516129032258,0.0,0.016129032258064516,0.14516129032258066,62
9999999_00285_d_0000125,0.2918918918918919,0.16756756756756758,0.10810810810810811,0.11891891891891893,0.07027027027027027,0.016216216216216217,0.06486486486486487,0.0,0.0,0.16216216216216217,185
0000070_04722_d_0000001,0.6226415094339622,0.018867924528301886,0.0660377358490566,0.27358490566037735,0.009433962264150943,0.009433962264150943,0.0,0.0,0.0,0.0,106
9999951_00000_d_0000012,0.3870967741935484,0.5806451612903226,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,31
9999960_00000_d_0000130,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11
9999943_00000_d_0000082,0.23809523809523808,0.0,0.0,0.6666666666666666,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,21
0000072_05827_d_0000009,0.37209302325581395,0.12790697674418605,0.0,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.09302325581395349,0.0,0.0,0.313953488372093,86
9999969_00000_d_0000010,0.25301204819277107,0.04819277108433735,0.2289156626506024,0.3614457831325301,0.012048192771084338,0.0,0.0,0.0,0.0,0.0963855421686747,83
9999998_00316_d_0000269,0.1935483870967742,0.0,0.0,0.6774193548387096,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,0.0,31
9999987_00000_d_0000030,0.5692307692307692,0.046153846153846156,0.12307692307692308,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.24615384615384617,65
9999999_00606_d_0000275,0.07692307692307693,0.04807692307692308,0.19230769230769232,0.3076923076923077,0.25,0.009615384615384616,0.038461538461538464,0.0,0.0,0.07692307692307693,104
9999942_00000_d_0000049,0.07352941176470588,0.058823529411764705,0.23529411764705882,0.4264705882352941,0.08823529411764706,0.014705882352941176,0.0,0.10294117647058823,0.0,0.0,68
0000210_00000_d_0000223,0.0,0.11764705882352941,0.0,0.23529411764705882,0.35294117647058826,0.0,0.0,0.0,0.058823529411764705,0.23529411764705882,17
0000139_00012_d_0000001,0.17796610169491525,0.00847457627118644,0.06779661016949153,0.6949152542372882,0.01694915254237288,0.0,0.0,0.0,0.03389830508474576,0.0,118
0000316_01401_d_0000526,0.35294117647058826,0.11764705882352941,0.029411764705882353,0.29411764705882354,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.0,0.0,0.08823529411764706,34
9999956_00000_d_0000006,0.14285714285714285,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,7
9999994_00000_d_0000089,0.13658536585365855,0.024390243902439025,0.01951219512195122,0.624390243902439,0.03414634146341464,0.05853658536585366,0.0,0.01951219512195122,0.004878048780487805,0.07804878048780488,205
9999937_00000_d_0000091,0.09022556390977443,0.11278195488721804,0.09022556390977443,0.015037593984962405,0.007518796992481203,0.007518796992481203,0.12030075187969924,0.07518796992481203,0.0,0.48120300751879697,133
0000166_01758_d_0000124,0.018518518518518517,0.12962962962962962,0.3611111111111111,0.19444444444444445,0.037037037037037035,0.009259259259259259,0.0,0.037037037037037035,0.0,0.21296296296296297,108
9999970_00000_d_0000019,0.1728395061728395,0.0,0.09876543209876543,0.5555555555555556,0.09876543209876543,0.012345679012345678,0.0,0.0,0.06172839506172839,0.0,81
9999943_00000_d_0000062,0.19672131147540983,0.06557377049180328,0.19672131147540983,0.13114754098360656,0.01639344262295082,0.01639344262295082,0.18032786885245902,0.0,0.01639344262295082,0.18032786885245902,61
9999950_00000_d_0000067,0.0,0.06666666666666667,0.13333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.03333333333333333,0.1,30
9999960_00000_d_0000111,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,13
9999955_00000_d_0000361,0.0784313725490196,0.0392156862745098,0.0,0.19607843137254902,0.27450980392156865,0.058823529411764705,0.0,0.0,0.0392156862745098,0.3137254901960784,51
0000258_02366_d_0000077,0.12337662337662338,0.07792207792207792,0.0,0.22727272727272727,0.07792207792207792,0.01948051948051948,0.045454545454545456,0.0,0.006493506493506494,0.42207792207792205,154
9999955_00000_d_0000137,0.16666666666666666,0.0,0.0,0.6333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,30
0000047_02500_d_0000093,0.39603960396039606,0.09900990099009901,0.07920792079207921,0.019801980198019802,0.0297029702970297,0.0,0.0,0.09900990099009901,0.0,0.27722772277227725,101
9999982_00000_d_0000185,0.0,0.0,0.0,0.6818181818181818,0.045454545454545456,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,22
9999981_00000_d_0000082,0.5102040816326531,0.10204081632653061,0.16326530612244897,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.0,0.16326530612244897,49
9999951_00000_d_0000081,0.3783783783783784,0.0,0.0,0.5135135135135135,0.08108108108108109,0.02702702702702703,0.0,0.0,0.0,0.0,37
9999951_00000_d_0000219,0.0,0.0,0.0,0.5789473684210527,0.05263157894736842,0.10526315789473684,0.0,0.0,0.05263157894736842,0.21052631578947367,19
9999962_00000_d_0000164,0.34210526315789475,0.10526315789473684,0.21052631578947367,0.21052631578947367,0.0,0.02631578947368421,0.0,0.0,0.0,0.10526315789473684,38
9999962_00000_d_0000016,0.10434782608695652,0.02608695652173913,0.06956521739130435,0.33043478260869563,0.10434782608695652,0.008695652173913044,0.0,0.0,0.008695652173913044,0.34782608695652173,115
9999937_00000_d_0000176,0.07894736842105263,0.2631578947368421,0.0,0.13157894736842105,0.0,0.0,0.10526315789473684,0.21052631578947367,0.0,0.21052631578947367,38
9999994_00000_d_0000066,0.11864406779661017,0.03389830508474576,0.06779661016949153,0.711864406779661,0.03389830508474576,0.03389830508474576,0.0,0.0,0.0,0.0,59
0000222_01650_d_0000006,0.0,0.013333333333333334,0.0,0.7066666666666667,0.14666666666666667,0.02666666666666667,0.05333333333333334,0.0,0.0,0.05333333333333334,75
0000251_00001_d_0000001,0.10810810810810811,0.04504504504504504,0.10810810810810811,0.35135135135135137,0.04504504504504504,0.0,0.16216216216216217,0.0,0.018018018018018018,0.16216216216216217,111
9999977_00000_d_0000094,0.06666666666666667,0.016666666666666666,0.0,0.45,0.06666666666666667,0.016666666666666666,0.06666666666666667,0.0,0.05,0.26666666666666666,60
9999942_00000_d_0000054,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655,0.41379310344827586,29
9999940_00000_d_0000041,0.4148936170212766,0.0,0.0,0.1702127659574468,0.20212765957446807,0.07446808510638298,0.0,0.0,0.13829787234042554,0.0,94
9999975_00000_d_0000017,0.037037037037037035,0.018518518518518517,0.07407407407407407,0.5,0.027777777777777776,0.009259259259259259,0.0,0.0,0.0,0.3333333333333333,108
9999967_00000_d_0000003,0.5357142857142857,0.03571428571428571,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,28
9999937_00000_d_0000173,0.05263157894736842,0.0,0.0,0.47368421052631576,0.0,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.0,0.0,19
0000007_05999_d_0000038,0.0,0.0,0.0,0.75,0.225,0.025,0.0,0.0,0.0,0.0,40
9999951_00000_d_0000267,0.0,0.0,0.0,0.3157894736842105,0.42105263157894735,0.21052631578947367,0.0,0.0,0.05263157894736842,0.0,19
9999972_00000_d_0000032,0.0,0.0,0.0,0.5666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.36666666666666664,0.0,0.0,30
9999955_00000_d_0000314,0.05670103092783505,0.010309278350515464,0.0,0.34536082474226804,0.19072164948453607,0.020618556701030927,0.0,0.020618556701030927,0.27319587628865977,0.08247422680412371,194
9999962_00000_d_0000014,0.09183673469387756,0.030612244897959183,0.04081632653061224,0.32653061224489793,0.10204081632653061,0.0,0.0,0.0,0.0,0.40816326530612246,98
0000068_04169_d_0000014,0.5230125523012552,0.0794979079497908,0.012552301255230125,0.0794979079497908,0.029288702928870293,0.0041841004184100415,0.07531380753138076,0.0,0.0,0.19665271966527198,239
9999955_00000_d_0000294,0.35294117647058826,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.0,0.058823529411764705,0.23529411764705882,17
9999998_00133_d_0000111,0.02040816326530612,0.02040816326530612,0.0,0.46938775510204084,0.24489795918367346,0.0,0.0,0.0,0.0,0.24489795918367346,49
9999951_00000_d_0000192,0.03225806451612903,0.0,0.0,0.8064516129032258,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,31
9999987_00000_d_0000010,0.6,0.04,0.0,0.04,0.0,0.0,0.08,0.0,0.0,0.24,50
9999981_00000_d_0000092,0.044444444444444446,0.022222222222222223,0.0,0.3333333333333333,0.1111111111111111,0.022222222222222223,0.0,0.0,0.022222222222222223,0.4444444444444444,45
9999955_00000_d_0000279,0.9696969696969697,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,33
9999997_00000_d_0000002,0.05,0.0,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.0,20
9999937_00000_d_0000121,0.05063291139240506,0.11392405063291139,0.0,0.05063291139240506,0.0,0.02531645569620253,0.35443037974683544,0.05063291139240506,0.0,0.35443037974683544,79
9999982_00000_d_0000170,0.5350877192982456,0.0,0.0,0.3157894736842105,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.03508771929824561,0.0,0.03508771929824561,114
9999990_00000_d_0000039,0.11206896551724138,0.10344827586206896,0.008620689655172414,0.07758620689655173,0.0,0.0,0.0,0.0,0.0,0.6982758620689655,116
9999999_00779_d_0000356,0.2727272727272727,0.09090909090909091,0.0625,0.1590909090909091,0.11931818181818182,0.011363636363636364,0.022727272727272728,0.0,0.0,0.26136363636363635,176
9999985_00000_d_0000048,0.0,0.10526315789473684,0.0,0.2631578947368421,0.21052631578947367,0.0,0.0,0.0,0.0,0.42105263157894735,19
9999974_00000_d_0000049,0.034482758620689655,0.0,0.13793103448275862,0.10344827586206896,0.1724137931034483,0.0,0.13793103448275862,0.0,0.0,0.41379310344827586,29
0000226_01146_d_0000004,0.0,0.03048780487804878,0.0,0.5060975609756098,0.3475609756097561,0.006097560975609756,0.04878048780487805,0.0,0.012195121951219513,0.04878048780487805,164
9999998_00369_d_0000321,0.09090909090909091,0.03305785123966942,0.09917355371900827,0.3140495867768595,0.2809917355371901,0.024793388429752067,0.03305785123966942,0.024793388429752067,0.0,0.09917355371900827,121
0000144_01601_d_0000001,0.20833333333333334,0.0,0.16666666666666666,0.125,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,24
